0,1,2,3,4,5
713,1315 sq.ft,3,11.227382466468065,Semifurnished,"18,000"
714,2400 sq.ft,3,8.861795700172934,Semifurnished,"25,000"
720,1250 sq.ft,2,16.39465523728644,Semifurnished,"23,000"
721,600 sq.ft,1,17.569928212272288,Semifurnished,9500
722,1531 sq.ft,3,10.67560305404598,Semifurnished,"25,000"
723,400 sq.ft,1,7.662880646679782,Semifurnished,"12,600"
724,400 sq.ft,1,7.662880646679782,Semifurnished,"12,000"
725,1250 sq.ft,2,19.09064471626785,Semifurnished,"18,500"
727,1744 sq.ft,3,39.1288803896841,Furnished,"65,000"
728,600 sq.ft,2,9.750238553285346,Semifurnished,9500
731,550 sq.ft,1,8.069167434814048,Semifurnished,7000
732,1100 sq.ft,2,12.713020711231337,Semifurnished,"11,500"
736,1200 sq.ft,0,13.712243682377672,Semifurnished,8000
738,1950.2 sq.ft,3,108.91788579409256,Semifurnished,"77,000"
742,1250 sq.ft,3,21.73376779642209,Furnished,"17,000"
745,1435 sq.ft,3,11.886683845532827,Semifurnished,"24,500"
746,1297 sq.ft,2,11.886683845532827,Semifurnished,"22,500"
747,1400 sq.ft,2,11.886683845532827,Semifurnished,"21,000"
748,1410 sq.ft,3,11.886683845532827,Semifurnished,"21,000"
749,1420 sq.ft,3,11.886683845532827,Semifurnished,"25,000"
750,1959 sq.ft,3,10.67560305404598,Semifurnished,"32,000"
752,950 sq.ft,2,6.242075606885513,Semifurnished,"19,000"
755,1800 sq.ft,3,10.101313475375827,Semifurnished,"37,000"
762,3900 sq.ft,4,7.408670787461762,Semifurnished,1.5 Lac
763,1150 sq.ft,2,6.234585105112385,Semifurnished,"15,000"
765,700 sq.ft,1,12.194189080003715,Semifurnished,"16,980"
766,671 sq.ft,1,7.662880646679782,Semifurnished,"13,500"
767,1800 sq.ft,3,3.537892950629266,Semifurnished,"45,000"
768,1745 sq.ft,3,10.51398422678946,Furnished,"20,000"
770,1556 sq.ft,3,14.557471278724925,Semifurnished,"32,000"
771,550 sq.ft,1,39.1288803896841,Semifurnished,"17,100"
773,522 sq.ft,1,6.779595360384149,Semifurnished,"13,500"
775,6786 sq.ft,2,13.802441194374028,Semifurnished,"22,000"
777,1200 sq.ft,2,6.855789015706334,Semifurnished,"23,000"
778,1850 sq.ft,3,39.1288803896841,Semifurnished,"60,000"
781,950 sq.ft,2,127.39390123982682,Semifurnished,"16,000"
782,1600 sq.ft,3,10.272978869889736,Semifurnished,"24,000"
783,1790 sq.ft,3,10.67560305404598,Semifurnished,"24,000"
784,1755 sq.ft,3,6.954496560517289,Semifurnished,"30,000"
785,687 sq.ft,1,6.242075606885513,Semifurnished,"19,000"
786,700 sq.ft,2,19.127653283082914,Semifurnished,"14,500"
787,800 sq.ft,2,19.127653283082914,Semifurnished,"14,000"
788,1450 sq.ft,2,11.736381212945952,Semifurnished,"21,000"
789,600 sq.ft,1,9.15394549513154,Furnished,"25,000"
790,1090 sq.ft,2,19.09064471626785,Semifurnished,"14,500"
792,1353 sq.ft,3,15.847433742334086,Semifurnished,"20,000"
794,542 sq.ft,1,19.09064471626785,Semifurnished,"11,500"
795,575 sq.ft,1,7.662880646679782,Semifurnished,"14,000"
796,550 sq.ft,1,7.662880646679782,Semifurnished,"14,000"
802,2400 sq.ft,2,39.1288803896841,Semifurnished,"28,000"
804,2501 sq.ft,4,5.8949691372568935,Semifurnished,"45,000"
805,1350 sq.ft,2,50.2916901168367,Semifurnished,"31,000"
807,983 sq.ft,1,7.687123215287745,Semifurnished,"21,000"
808,851 sq.ft,1,7.687123215287745,Semifurnished,"20,000"
809,1569 sq.ft,3,10.67560305404598,Semifurnished,"30,000"
810,1150 sq.ft,2,2.0268532117674694,Furnished,"45,000"
812,1500 sq.ft,2,3.537892950629266,Semifurnished,"23,000"
813,1805 sq.ft,3,10.101313475375827,Furnished,"50,000"
814,700 sq.ft,1,10.961067435897174,Semifurnished,"20,000"
815,686 sq.ft,1,10.961067435897174,Semifurnished,"19,500"
816,250 sq.ft,0,9.860482829899476,Semifurnished,8000
818,1745 sq.ft,3,10.51398422678946,Semifurnished,"20,000"
819,1680 sq.ft,3,10.51398422678946,Furnished,"26,000"
820,3500 sq.ft,4,10.67560305404598,Semifurnished,"60,000"
821,1150 sq.ft,2,10.422352532589588,Furnished,"18,900"
822,605 sq.ft,1,14.988744950057061,Semifurnished,"15,500"
823,1734 sq.ft,3,14.557471278724925,Semifurnished,"41,000"
824,991 sq.ft,2,19.09064471626785,Semifurnished,1 Lac
828,1200 sq.ft,2,7.854057610943128,Semifurnished,"30,000"
829,650 sq.ft,1,14.557471278724925,Furnished,"18,000"
830,1480 sq.ft,2,10.51398422678946,Semifurnished,"21,500"
831,500 sq.ft,1,9.176961100944519,Semifurnished,"19,000"
836,1250 sq.ft,2,9.144927264377484,Semifurnished,"36,500"
837,1250 sq.ft,2,9.144927264377484,Semifurnished,"35,000"
838,1300 sq.ft,2,9.144927264377484,Semifurnished,"36,500"
839,1300 sq.ft,2,9.144927264377484,Semifurnished,"36,600"
842,2400 sq.ft,2,14.892257653158095,Semifurnished,"23,000"
843,1202.64 sq.ft,2,6.732889599818437,Semifurnished,"33,000"
844,1500 sq.ft,3,8.130952818922582,Semifurnished,"28,000"
845,285 sq.ft,0,6.1703942442871025,Furnished,"25,000"
846,300 sq.ft,0,6.080037678064637,Furnished,"25,000"
847,1919 sq.ft,3,14.421545568164273,Semifurnished,"40,000"
849,1569 sq.ft,3,10.67560305404598,Semifurnished,"28,000"
850,581 sq.ft,1,11.271856193671153,Semifurnished,"16,000"
851,700 sq.ft,1,10.961067435897174,Semifurnished,"19,800"
859,1134 sq.ft,2,2.379314643159816,Furnished,"55,000"
860,400 sq.ft,1,10.961067435897174,Semifurnished,"12,000"
864,1700 sq.ft,3,6.1703942442871025,Semifurnished,"50,000"
865,300 sq.ft,0,6.4552083022026965,Furnished,"15,000"
868,696 sq.ft,1,10.961067435897174,Semifurnished,"18,000"
873,1948 sq.ft,3,10.67560305404598,Semifurnished,"29,000"
874,2502 sq.ft,4,119.75672673934605,Semifurnished,"60,000"
876,700 sq.ft,1,126.97042657823627,Furnished,"14,000"
878,810 sq.ft,1,6.984672878827152,Semifurnished,"11,500"
879,1262 sq.ft,2,14.988744950057061,Semifurnished,"24,000"
880,1200 sq.ft,2,4.341748867267065,Semifurnished,"33,000"
882,650 sq.ft,1,7.108082674052107,Semifurnished,"16,500"
883,900 sq.ft,1,10.422352532589588,Furnished,"31,000"
884,650 sq.ft,1,7.108082674052107,Semifurnished,"16,100"
885,2000 sq.ft,3,15.65448236698326,Semifurnished,"55,000"
886,691 sq.ft,1,10.961067435897174,Semifurnished,"18,000"
887,1300 sq.ft,3,11.898039908017845,Semifurnished,"24,000"
888,1200 sq.ft,1,7.168784226086144,Furnished,"30,000"
889,1700 sq.ft,3,39.1288803896841,Furnished,"50,000"
891,800 sq.ft,1,7.662880646679782,Semifurnished,"14,500"
894,1460 sq.ft,3,13.882207258491382,Semifurnished,"27,892"
895,700 sq.ft,1,15.65448236698326,Semifurnished,"18,000"
897,650 sq.ft,1,6.779595360384149,Semifurnished,"11,000"
898,1790 sq.ft,3,6.984672878827152,Semifurnished,"37,000"
899,750 sq.ft,1,7.687123215287745,Semifurnished,"21,000"
900,3236 sq.ft,3,4.341748867267065,Semifurnished,1.1 Lac
901,1605 sq.ft,3,17.39354048999374,Semifurnished,"29,000"
904,1846 sq.ft,3,7.880647856842921,Semifurnished,"39,000"
905,1250 sq.ft,2,7.687123215287745,Semifurnished,"25,000"
908,1000 sq.ft,1,7.662880646679782,Semifurnished,"13,500"
909,1265 sq.ft,3,11.886683845532827,Semifurnished,"27,600"
910,1159 sq.ft,2,11.886683845532827,Semifurnished,"17,500"
911,1225 sq.ft,3,8.882592022313114,Semifurnished,"18,000"
912,4500 sq.ft,4,10.272978869889736,Furnished,1.5 Lac
913,1597 sq.ft,3,13.799781458553882,Semifurnished,"30,000"
914,1510 sq.ft,3,14.421545568164273,Semifurnished,"37,000"
916,2422 sq.ft,4,20.20928324419548,Semifurnished,"32,000"
917,691 sq.ft,1,7.662880646679782,Semifurnished,"11,500"
920,2200 sq.ft,3,3.537892950629266,Furnished,"73,000"
922,1250 sq.ft,3,21.73376779642209,Semifurnished,"16,000"
923,3000 sq.ft,4,5.756160828869232,Semifurnished,"70,000"
927,1632 sq.ft,3,11.886683845532827,Semifurnished,"29,000"
930,600 sq.ft,1,9.176961100944519,Semifurnished,"17,000"
931,600 sq.ft,1,3.8606814967847503,Semifurnished,"15,000"
932,600 sq.ft,1,10.422352532589588,Semifurnished,"15,500"
933,1257 sq.ft,2,18.06525020331141,Semifurnished,"22,000"
936,480 sq.ft,1,129.64172596554846,Semifurnished,"11,000"
937,1400 sq.ft,2,18.06525020331141,Semifurnished,"25,000"
938,600 sq.ft,1,18.06525020331141,Semifurnished,"13,000"
939,2052.69 sq.ft,3,108.91788579409256,Semifurnished,"70,000"
940,1100 sq.ft,1,39.1288803896841,Semifurnished,"20,000"
943,1350 sq.ft,2,19.09064471626785,Semifurnished,"19,000"
944,650 sq.ft,1,9.860482829899476,Semifurnished,"13,000"
945,1200 sq.ft,2,9.860482829899476,Semifurnished,"21,000"
946,1200 sq.ft,2,9.860482829899476,Semifurnished,"19,500"
947,1400 sq.ft,3,127.39390123982682,Semifurnished,"25,000"
948,650 sq.ft,1,15.65448236698326,Furnished,"16,500"
949,1644 sq.ft,3,16.39465523728644,Semifurnished,"33,000"
952,650 sq.ft,1,19.74412779272425,Semifurnished,"14,000"
954,1600 sq.ft,3,69.95896261636227,Semifurnished,"35,000"
955,2476 sq.ft,4,7.408670787461762,Semifurnished,"55,000"
956,300 sq.ft,0,6.4552083022026965,Furnished,"15,000"
958,800 sq.ft,1,9.144927264377484,Furnished,"16,000"
959,1721 sq.ft,3,20.20928324419548,Semifurnished,"26,000"
960,1900 sq.ft,3,119.75672673934605,Semifurnished,"28,000"
961,1201 sq.ft,3,14.355274387824206,Semifurnished,"10,000"
962,1111 sq.ft,2,9.05692984295668,Semifurnished,"23,000"
967,400 sq.ft,0,12.585473992965634,Semifurnished,7500
969,300 sq.ft,2,7.143834574354651,Furnished,6500
970,400 sq.ft,1,4.667384700421933,Semifurnished,"15,000"
971,65340 sq.ft,9,14.355274387824206,Semifurnished,10 Lac
972,1325 sq.ft,3,13.882207258491382,Semifurnished,"27,400"
974,2400 sq.ft,1,5.820608320913083,Semifurnished,1 Lac
976,780 sq.ft,1,6.984672878827152,Semifurnished,"10,000"
977,2658 sq.ft,4,10.396424286887713,Semifurnished,"50,000"
978,1150 sq.ft,2,6.1703942442871025,Semifurnished,"28,000"
979,2000 sq.ft,3,4.667384700421933,Furnished,"65,000"
980,1155 sq.ft,2,14.355274387824206,Semifurnished,"17,000"
982,1420 sq.ft,3,11.886683845532827,Semifurnished,"26,000"
985,550 sq.ft,2,16.39465523728644,Semifurnished,"15,000"
986,1200 sq.ft,1,7.662880646679782,Semifurnished,"12,000"
987,3100 sq.ft,3,6.1703942442871025,Furnished,"85,000"
988,1733 sq.ft,3,10.67560305404598,Semifurnished,"23,000"
992,2350 sq.ft,3,7.880647856842921,Semifurnished,"45,000"
994,750 sq.ft,1,9.15394549513154,Semifurnished,"18,000"
998,600 sq.ft,1,11.897940385218025,Semifurnished,"14,500"
1001,1200 sq.ft,2,39.1288803896841,Furnished,"38,000"
1002,1200 sq.ft,2,40.70365250074544,Furnished,"16,000"
1003,350 sq.ft,1,1.6792599815382314,Furnished,8000
1004,1350 sq.ft,2,12.194189080003715,Semifurnished,"24,000"
1007,1700 sq.ft,3,10.101313475375827,Semifurnished,"32,000"
1010,350 sq.ft,0,71.21378931615851,Semifurnished,4700
1011,680 sq.ft,1,7.662880646679782,Semifurnished,"15,000"
1012,700 sq.ft,1,7.662880646679782,Semifurnished,"16,000"
1013,1200 sq.ft,2,5.734283277866185,Semifurnished,"18,000"
1016,1285 sq.ft,3,10.272978869889736,Furnished,"45,000"
1017,1349 sq.ft,2,7.408670787461762,Semifurnished,"34,000"
1018,1164 sq.ft,2,128.550831492753,Semifurnished,"19,500"
1019,1000 sq.ft,2,7.143834574354651,Semifurnished,"18,000"
1022,1597 sq.ft,3,14.11519522335799,Semifurnished,"40,000"
1023,1000 sq.ft,1,7.662880646679782,Semifurnished,"11,500"
1026,1021 sq.ft,2,126.97042657823627,Semifurnished,"21,000"
1029,950 sq.ft,2,43.31306301440419,Semifurnished,"14,500"
1031,1564 sq.ft,3,10.67560305404598,Semifurnished,"30,000"
1032,1917 sq.ft,3,10.67560305404598,Semifurnished,"26,000"
1034,1050 sq.ft,2,9.176961100944519,Semifurnished,"30,000"
1035,2475 sq.ft,3,3.537892950629266,Semifurnished,"72,000"
1036,1250 sq.ft,2,6.855789015706334,Semifurnished,"25,000"
1037,1519 sq.ft,3,11.886683845532827,Semifurnished,"21,100"
1039,625 sq.ft,1,9.860482829899476,Semifurnished,"12,000"
1041,1600 sq.ft,3,146.1744720938251,Semifurnished,"20,000"
1042,1200 sq.ft,1,9.176961100944519,Semifurnished,"18,000"
1043,8500 sq.ft,5,10.476683539880527,Semifurnished,3.5 Crore
1045,800 sq.ft,1,9.05692984295668,Semifurnished,"13,000"
1046,1500 sq.ft,3,2.6467043748092784,Furnished,"50,000"
1049,1407 sq.ft,2,8.882592022313114,Semifurnished,"27,000"
1050,800 sq.ft,1,7.662880646679782,Semifurnished,"13,500"
1052,1840 sq.ft,3,6.149168918777383,Semifurnished,"29,000"
1053,1620 sq.ft,3,11.886683845532827,Semifurnished,"25,500"
1054,700 sq.ft,1,84.13882890445574,Furnished,"25,000"
1055,745 sq.ft,1,7.687123215287745,Semifurnished,"22,000"
1057,1200 sq.ft,2,5.71352833470664,Semifurnished,"30,000"
1058,1300 sq.ft,2,3.537892950629266,Semifurnished,"32,000"
1059,1822 sq.ft,3,10.67560305404598,Semifurnished,"32,000"
1060,2000 sq.ft,3,3.7445910914094527,Furnished,"85,000"
1061,748 sq.ft,1,7.687123215287745,Semifurnished,"22,000"
1062,2067 sq.ft,4,20.20928324419548,Semifurnished,"27,000"
1063,590 sq.ft,1,7.662880646679782,Semifurnished,"14,200"
1065,1200 sq.ft,2,5.71352833470664,Semifurnished,"27,000"
1068,550 sq.ft,1,7.662880646679782,Semifurnished,"16,500"
1070,1576 sq.ft,3,10.67560305404598,Semifurnished,"25,000"
1073,897 sq.ft,2,69.95896261636227,Semifurnished,"25,000"
1075,1552 sq.ft,3,10.961067435897174,Semifurnished,"45,000"
1076,2400 sq.ft,3,20.20928324419548,Semifurnished,"39,000"
1078,1300 sq.ft,2,7.662880646679782,Semifurnished,"22,000"
1079,700 sq.ft,1,11.886683845532827,Furnished,"13,000"
1082,1200 sq.ft,2,7.168784226086144,Semifurnished,"15,000"
1085,225 sq.ft,0,10.422352532589588,Semifurnished,8000
1087,700 sq.ft,1,6.242075606885513,Semifurnished,"20,000"
1089,1850 sq.ft,3,14.421545568164273,Semifurnished,"40,000"
1090,600 sq.ft,1,9.860482829899476,Semifurnished,"14,000"
1091,600 sq.ft,1,10.132722996522393,Semifurnished,"15,000"
1093,500 sq.ft,0,127.39390123982682,Semifurnished,5500
1094,1200 sq.ft,2,5.71352833470664,Semifurnished,"28,000"
1095,1595 sq.ft,3,77.65699069193931,Semifurnished,"25,000"
1096,1100 sq.ft,2,7.524103616328473,Furnished,"18,000"
1097,500 sq.ft,1,6.779595360384149,Semifurnished,"12,000"
1098,2225 sq.ft,3,7.408670787461762,Semifurnished,"30,000"
1099,650 sq.ft,1,10.422352532589588,Semifurnished,"13,000"
1100,615 sq.ft,1,6.242075606885513,Semifurnished,"19,000"
1102,1470 sq.ft,3,10.51398422678946,Semifurnished,"24,000"
1103,1650 sq.ft,3,6.954496560517289,Semifurnished,"30,500"
1104,1888 sq.ft,3,10.67560305404598,Semifurnished,"33,000"
1105,1100 sq.ft,2,7.058747141778654,Furnished,"26,000"
1106,605 sq.ft,1,12.585473992965634,Furnished,"26,500"
1111,1595 sq.ft,3,10.67560305404598,Semifurnished,"27,000"
1114,701 sq.ft,1,12.585473992965634,Furnished,"19,720"
1118,1200 sq.ft,2,9.860482829899476,Semifurnished,"22,000"
1119,1917 sq.ft,3,77.65699069193931,Semifurnished,"25,000"
1120,250 sq.ft,0,6.1703942442871025,Semifurnished,"13,100"
1121,600 sq.ft,1,9.176961100944519,Semifurnished,"17,000"
1122,1595 sq.ft,3,77.65699069193931,Semifurnished,"24,000"
1123,1265 sq.ft,3,77.65699069193931,Semifurnished,"22,000"
1124,625 sq.ft,1,5.71352833470664,Semifurnished,"17,000"
1125,1150 sq.ft,2,6.984672878827152,Semifurnished,"15,000"
1126,900 sq.ft,1,10.422352532589588,Semifurnished,"14,000"
1128,804 sq.ft,2,14.557045059004436,Semifurnished,"14,801"
1129,600 sq.ft,1,7.687123215287745,Semifurnished,"13,000"
1130,16129.03 sq.ft,3,13.799781458553882,Semifurnished,"31,000"
1134,700 sq.ft,1,12.194189080003715,Semifurnished,"16,500"
1136,2246 sq.ft,3,39.1288803896841,Furnished,"85,000"
1137,2000 sq.ft,3,9.975930910483722,Furnished,"45,000"
1138,1200 sq.ft,2,4.667384700421933,Semifurnished,"24,000"
1144,300 sq.ft,0,6.080037678064637,Furnished,"22,000"
1146,1000 sq.ft,2,10.422352532589588,Semifurnished,"21,000"
1149,275 sq.ft,0,84.13882890445574,Furnished,"30,000"
1150,1275 sq.ft,2,9.860482829899476,Semifurnished,"25,000"
1151,500 sq.ft,1,9.860482829899476,Semifurnished,"14,000"
1153,650 sq.ft,1,9.176961100944519,Semifurnished,"17,000"
1155,1790 sq.ft,3,17.39354048999374,Semifurnished,"35,000"
1156,1425 sq.ft,3,12.723746083237126,Semifurnished,"25,000"
1159,380 sq.ft,1,7.662880646679782,Semifurnished,"11,300"
1160,520 sq.ft,1,8.64778150509074,Semifurnished,"17,000"
1161,1650 sq.ft,3,4.667384700421933,Furnished,"80,000"
1162,684 sq.ft,1,14.988744950057061,Semifurnished,"16,000"
1164,1150 sq.ft,1,6.4552083022026965,Semifurnished,"24,000"
1165,3600 sq.ft,2,7.687123215287745,Semifurnished,"22,000"
1167,2400 sq.ft,2,39.1288803896841,Furnished,"35,000"
1169,1023 sq.ft,2,12.723746083237126,Semifurnished,"18,000"
1170,900 sq.ft,2,39.1288803896841,Semifurnished,"33,500"
1172,689 sq.ft,1,69.95896261636227,Semifurnished,"15,000"
1174,1075 sq.ft,3,30.831057978563873,Semifurnished,"11,000"
1175,600 sq.ft,0,6.523589504995375,Semifurnished,"21,000"
1176,600 sq.ft,2,7.662880646679782,Semifurnished,"15,000"
1178,680 sq.ft,1,11.271856193671153,Semifurnished,"15,000"
1180,500 sq.ft,1,1.6792599815382314,Semifurnished,"14,000"
1183,450 sq.ft,1,84.13882890445574,Semifurnished,"16,000"
1185,1760 sq.ft,3,12.097064606452141,Semifurnished,"32,000"
1186,1200 sq.ft,1,9.954617038439713,Semifurnished,"11,000"
1189,2400 sq.ft,3,5.71352833470664,Semifurnished,"70,000"
1192,1250 sq.ft,2,16.536573795923285,Semifurnished,"25,000"
1193,1200 sq.ft,2,1.8718815114913627,Semifurnished,"45,000"
1194,1275 sq.ft,2,84.13882890445574,Semifurnished,"36,000"
1196,600 sq.ft,1,9.15394549513154,Semifurnished,"20,000"
1197,1400 sq.ft,2,4.341748867267065,Semifurnished,"35,000"
1202,1400 sq.ft,2,5.808063250003965,Semifurnished,"19,000"
1203,1300 sq.ft,3,8.882592022313114,Semifurnished,"18,000"
1204,747 sq.ft,1,7.687123215287745,Semifurnished,"23,000"
1205,4330 sq.ft,4,13.944105457340884,Furnished,"95,000"
1207,700 sq.ft,1,7.687123215287745,Semifurnished,"17,000"
1209,1250 sq.ft,2,84.13882890445574,Furnished,"40,000"
1210,933 sq.ft,2,10.67560305404598,Semifurnished,"18,000"
1212,1230 sq.ft,3,6.732889599818437,Semifurnished,"24,000"
1213,1320 sq.ft,2,7.168784226086144,Furnished,"70,000"
1215,2476 sq.ft,4,7.408670787461762,Furnished,"65,000"
1216,550 sq.ft,1,6.779595360384149,Furnished,"22,000"
1217,500 sq.ft,2,43.31306301440419,Semifurnished,"20,000"
1218,1800 sq.ft,3,14.557471278724925,Semifurnished,"35,000"
1219,1480 sq.ft,3,8.069167434814048,Semifurnished,"20,000"
1220,1690 sq.ft,3,11.886683845532827,Semifurnished,"26,000"
1221,9000 sq.ft,5,10.101313475375827,Semifurnished,2.75 Lac
1222,200 sq.ft,1,9.176961100944519,Furnished,"14,499"
1223,1700 sq.ft,2,6.984672878827152,Semifurnished,"19,000"
1225,1300 sq.ft,2,6.732889599818437,Semifurnished,"25,000"
1227,1232 sq.ft,2,7.880647856842921,Semifurnished,"26,000"
1228,2400 sq.ft,2,7.662880646679782,Semifurnished,"21,000"
1229,9000 sq.ft,6,13.453067203478165,Semifurnished,1.1 Lac
1231,650 sq.ft,1,12.585473992965634,Semifurnished,"13,000"
1233,1744 sq.ft,3,39.1288803896841,Semifurnished,"60,000"
1235,1200 sq.ft,2,40.79735934986457,Semifurnished,"14,000"
1236,1075 sq.ft,3,14.355274387824206,Semifurnished,"10,000"
1239,1690 sq.ft,3,13.593126234870406,Semifurnished,"25,000"
1241,481 sq.ft,1,8.130952818922582,Semifurnished,"12,000"
1245,800 sq.ft,2,7.572297745910737,Semifurnished,15 Lac
1246,781 sq.ft,1,13.802441194374028,Semifurnished,"17,000"
1247,1250 sq.ft,3,11.046890793848572,Furnished,"20,000"
1248,1259 sq.ft,2,127.39390123982682,Furnished,"25,000"
1250,1400 sq.ft,2,9.176961100944519,Semifurnished,"35,000"
1251,950 sq.ft,3,3.537892950629266,Semifurnished,"30,000"
1252,1680 sq.ft,3,10.101313475375827,Furnished,"34,000"
1254,150 sq.ft,1,7.524103616328473,Semifurnished,3800
1257,1850 sq.ft,3,24.67395775959769,Semifurnished,"30,000"
1261,2957 sq.ft,4,7.880647856842921,Furnished,1.5 Lac
1263,800 sq.ft,2,8.64778150509074,Semifurnished,"19,000"
1264,1200 sq.ft,2,19.127653283082914,Semifurnished,"23,000"
1265,546 sq.ft,1,10.422352532589588,Semifurnished,"14,500"
1266,2475 sq.ft,3,3.537892950629266,Furnished,"90,000"
1267,800 sq.ft,1,19.09064471626785,Semifurnished,"12,000"
1268,530 sq.ft,1,18.06525020331141,Semifurnished,"15,000"
1269,1200 sq.ft,1,18.06525020331141,Semifurnished,"15,000"
1270,550 sq.ft,1,18.06525020331141,Semifurnished,"15,000"
1273,1900 sq.ft,3,15.65448236698326,Semifurnished,"55,000"
1275,2050 sq.ft,3,3.537892950629266,Semifurnished,"55,000"
1276,1150 sq.ft,2,8.64778150509074,Furnished,"32,000"
1277,1265 sq.ft,3,11.886683845532827,Semifurnished,"27,000"
1279,1850 sq.ft,3,126.97042657823627,Semifurnished,"23,000"
1281,1250 sq.ft,2,6.4552083022026965,Semifurnished,"28,000"
1284,1153 sq.ft,2,24.67395775959769,Semifurnished,"18,000"
1285,1250 sq.ft,1,6.984672878827152,Semifurnished,"12,700"
1288,2100 sq.ft,3,6.4552083022026965,Furnished,"60,000"
1289,1650 sq.ft,3,9.05692984295668,Semifurnished,"33,000"
1293,600 sq.ft,1,12.585473992965634,Semifurnished,"17,500"
1294,2825 sq.ft,4,6.732889599818437,Semifurnished,1 Lac
1295,3740 sq.ft,4,10.961067435897174,Semifurnished,"90,000"
1297,2000 sq.ft,3,17.616032289648558,Semifurnished,"17,000"
1298,2250 sq.ft,4,16.39465523728644,Semifurnished,"36,000"
1300,851 sq.ft,1,13.453067203478165,Semifurnished,"15,000"
1301,874 sq.ft,2,14.557045059004436,Semifurnished,"17,900"
1303,800 sq.ft,1,15.65448236698326,Semifurnished,"15,000"
1305,2020 sq.ft,3,11.886683845532827,Furnished,"33,000"
1308,850 sq.ft,1,9.176961100944519,Furnished,"26,000"
1311,650 sq.ft,1,11.897940385218025,Semifurnished,"17,000"
1312,1500 sq.ft,3,14.892257653158095,Furnished,"32,000"
1314,1410 sq.ft,2,11.886683845532827,Semifurnished,"18,000"
1318,1150 sq.ft,2,69.95896261636227,Semifurnished,"29,000"
1321,1987 sq.ft,3,7.408670787461762,Semifurnished,"45,000"
1323,1200 sq.ft,2,11.897940385218025,Semifurnished,"25,000"
1324,1150 sq.ft,2,10.422352532589588,Semifurnished,"19,500"
1326,3300 sq.ft,3,10.101313475375827,Furnished,1.1 Lac
1327,1200 sq.ft,2,9.15394549513154,Semifurnished,"40,000"
1330,1745 sq.ft,3,10.51398422678946,Semifurnished,"26,000"
1331,2430 sq.ft,3,7.408670787461762,Semifurnished,"55,000"
1333,1721 sq.ft,3,20.20928324419548,Semifurnished,"23,000"
1335,1280 sq.ft,2,16.39465523728644,Semifurnished,"20,000"
1337,1000 sq.ft,2,39.1288803896841,Semifurnished,"34,000"
1339,1468 sq.ft,2,14.355274387824206,Semifurnished,"35,000"
1340,1200 sq.ft,2,15.65448236698326,Semifurnished,"20,000"
1341,2218 sq.ft,3,11.886683845532827,Semifurnished,"40,000"
1343,1285 sq.ft,2,10.51398422678946,Semifurnished,"21,000"
1344,1180 sq.ft,2,19.127653283082914,Semifurnished,"16,000"
1345,650 sq.ft,1,10.422352532589588,Semifurnished,"13,000"
1346,1948 sq.ft,3,10.67560305404598,Semifurnished,"27,000"
1347,550 sq.ft,1,6.779595360384149,Semifurnished,9500
1348,1200 sq.ft,2,5.098096405170544,Semifurnished,"40,000"
1351,1046 sq.ft,2,10.67560305404598,Semifurnished,"20,000"
1352,1790 sq.ft,3,10.67560305404598,Semifurnished,"23,000"
1353,1500 sq.ft,1,7.662880646679782,Semifurnished,"15,500"
1356,2218 sq.ft,3,126.97042657823627,Semifurnished,"35,000"
1357,619 sq.ft,1,7.687123215287745,Semifurnished,"17,000"
1358,612 sq.ft,1,7.687123215287745,Semifurnished,"17,000"
1359,610 sq.ft,1,7.687123215287745,Semifurnished,"18,000"
1360,1948 sq.ft,3,10.67560305404598,Semifurnished,"30,000"
1362,460 sq.ft,1,6.779595360384149,Semifurnished,"11,100"
1363,1200 sq.ft,2,3.8010610573999486,Semifurnished,"32,000"
1364,1426 sq.ft,2,3.537892950629266,Semifurnished,"39,500"
1365,1425 sq.ft,2,3.537892950629266,Semifurnished,"39,000"
1366,1424 sq.ft,2,3.537892950629266,Semifurnished,"41,500"
1367,1423 sq.ft,2,3.537892950629266,Semifurnished,"41,000"
1368,1421 sq.ft,2,3.537892950629266,Semifurnished,"40,000"
1371,1128 sq.ft,2,16.39465523728644,Semifurnished,"24,000"
1372,4500 sq.ft,1,5.808063250003965,Semifurnished,"12,500"
1375,700 sq.ft,1,7.662880646679782,Semifurnished,"14,000"
1376,1264 sq.ft,2,14.988744950057061,Semifurnished,"25,000"
1379,1257 sq.ft,2,19.127653283082914,Semifurnished,"25,000"
1380,180 sq.ft,0,8.754664837534031,Semifurnished,3000
1384,681 sq.ft,1,8.759031125904645,Semifurnished,"20,000"
1386,783 sq.ft,2,19.09064471626785,Semifurnished,"16,500"
1388,683 sq.ft,1,8.759031125904645,Semifurnished,"19,000"
1389,1460 sq.ft,2,9.048415196097887,Semifurnished,"34,000"
1391,875 sq.ft,1,12.65437196635924,Semifurnished,8500
1398,600 sq.ft,1,14.988744950057061,Furnished,"19,000"
1400,2363 sq.ft,3,12.723746083237126,Furnished,"63,000"
1401,750 sq.ft,1,119.75672673934605,Semifurnished,"11,000"
1402,1900 sq.ft,3,6.789131561857263,Semifurnished,"52,000"
1403,1750 sq.ft,4,10.101313475375827,Semifurnished,"16,000"
1404,600 sq.ft,1,6.1703942442871025,Semifurnished,"17,000"
1407,1023 sq.ft,2,7.687123215287745,Semifurnished,"27,000"
