"1300 sq.ft","2","Doddakallasandra","Semifurnished","21,000"
"1500 sq.ft","3","Brookefield","Semifurnished","32,000"
"512 sq.ft","1","Garudachar Palya","Semifurnished","9600"
"2620 sq.ft","3","Richmond Town","Semifurnished","55,000"
"1257 sq.ft","2","Vinayaka Layout","Semifurnished","25,000"
"600 sq.ft","3","Kasturi Nagar","Semifurnished","27,000"
"1500 sq.ft","3","R.T. Nagar","Semifurnished","20,000"
"1881 sq.ft","3","Thanisandra","Semifurnished","28,000"
"781 sq.ft","2","Ashraya Layout","Semifurnished","22,800"
"1162 sq.ft","2","Budigere","Semifurnished","21,000"
"650 sq.ft","1","Hosur Road","Semifurnished","10,000"
"450 sq.ft","1","Jagadish Nagar","Semifurnished","13,000"
"1000 sq.ft","2","Jagadish Nagar","Semifurnished","22,000"
"1850 sq.ft","3","Koramangala","Semifurnished","60,000"
"2400 sq.ft","1","Bannerghatta Road","Furnished","10,000"
"700 sq.ft","1","Sector 1 HSR Layout","Furnished","23,000"
"480 sq.ft","2","Hulimavu","","11,000"
"2000 sq.ft","2","Abbigere","Semifurnished","12,000"
"1200 sq.ft","1","Bhoopsandra","Semifurnished","12,000"
"4501 sq.ft","1","Munivenkatppa Layout","Semifurnished","15,000"
"1650 sq.ft","3","Postal Colony","Semifurnished","24,500"
"1200 sq.ft","1","BEML Layout 1st stage basaveshwaranagar","Semifurnished","5700"
"980 sq.ft","2","ramesh nagar","Semifurnished","17,000"
"1350 sq.ft","2","7th Phase JP Nagar","Furnished","28,000"
"1400 sq.ft","3","7th Phase JP Nagar","Furnished","30,000"
"900 sq.ft","1","8th Phase JP Nagar","","16,000"
"200 sq.ft","0","Banjara Layout","Furnished","5500"
"2246 sq.ft","3","Koramangala","Semifurnished","75,000"
"750 sq.ft","1","Vaikuntam Layout","Furnished","15,000"
"1180 sq.ft","2","Frazer Town","Furnished","35,000"
"1350 sq.ft","3","Gottigere","Furnished","30,600"
"250 sq.ft","1","Defence Colony","Furnished","30,000"
"1023 sq.ft","2","Banjara Layout","Semifurnished","12,000"
"650 sq.ft","2","Kathriguppe","Semifurnished","11.5 Lac"
"532 sq.ft","1","Vinayaka Nagar","Semifurnished","18,000"
"588 sq.ft","1","Nallurhalli","Semifurnished","15,000"
"800 sq.ft","2","Naganathapura","Semifurnished","13,000"
"950 sq.ft","1","Nataraja Layout","","11,000"
"1000 sq.ft","2","Kalkere","Semifurnished","15,000"
"650 sq.ft","2","Attibele","","7000"
"1550 sq.ft","3","Chikkalasandra","Semifurnished","30,000"
"1200 sq.ft","2","Jalahalli West","Furnished","9.5 Lac"
"3198 sq.ft","4","Ardendale","Semifurnished","28,000"
"973 sq.ft","2","GM Palaya","Semifurnished","29,000"
"400 sq.ft","1","BTM 2nd Stage","Semifurnished","11,600"
"1080 sq.ft","2","Abbaappa Layout","Semifurnished","18,200"
"1196 sq.ft","3","Electronic City","","18,000"
"480 sq.ft","1","Bannerghatta Road","Semifurnished","9000"
"550 sq.ft","1","Malleshpalya","Semifurnished","15,500"
"1201 sq.ft","3","Mahadevpura","Furnished","42,000"
"510 sq.ft","1","Sector 3 HSR Layout","Semifurnished","17,500"
"800 sq.ft","2","Koramangala","Semifurnished","23,000"
"800 sq.ft","1","Sector 2 HSR Layout","Semifurnished","19,000"
"850 sq.ft","2","Marathahalli","Semifurnished","16,000"
"225 sq.ft","0","Babusapalaya","Semifurnished","7500"
"700 sq.ft","1","Whitefield","Semifurnished","13,000"
"1200 sq.ft","2","Whitefield","Semifurnished","20,000"
"1560 sq.ft","3","Hoodi","Semifurnished","32,800"
"550 sq.ft","1","Koramangala","Semifurnished","16,100"
"2590 sq.ft","4","Rachenahalli","Semifurnished","55,000"
"1650 sq.ft","3","Bannerghatta Road","Semifurnished","22,500"
"1650 sq.ft","3","Frazer Town","Semifurnished","55,000"
"2400 sq.ft","1","Koramangala","Semifurnished","19,000"
"1110 sq.ft","2","Thubarahalli","Semifurnished","20,000"
"250 sq.ft","1","Domlur","Semifurnished","13,000"
"754 sq.ft","1","Mahadevpura","Semifurnished","17,000"
"1600 sq.ft","3","Sarjapur","Semifurnished","15,000"
"1409 sq.ft","3","Old Madras Road","Semifurnished","27,000"
"1050 sq.ft","2","Bannerghatta Road","Furnished","14,000"
"2500 sq.ft","3","Whitefield","Semifurnished","1 Lac"
"700 sq.ft","1","Mahadevpura","Semifurnished","16,000"
"952 sq.ft","2","Vinayaka Nagar","Semifurnished","26,000"
"1780 sq.ft","3","7th Phase JP Nagar","Semifurnished","35,000"
"1804.37 sq.ft","3","Dasarahalli","Semifurnished","30,000"
"750 sq.ft","1","RR Layout","Semifurnished","13,000"
"1200 sq.ft","3","Electronic City","Semifurnished","17,000"
"564 sq.ft","1","Garudachar Palya","Semifurnished","11,000"
"2100 sq.ft","3","4th Block Koramangala","Semifurnished","65,000"
"1706 sq.ft","3","Mahadevpura","Semifurnished","32,000"
"1771 sq.ft","3","M.G Road","Semifurnished","75,000"
"2408 sq.ft","3","Rajaji Nagar","Semifurnished","1.2 Lac"
"2400 sq.ft","2","4th Block Koramangala","Furnished","28,000"
"1108 sq.ft","2","Electronics City Phase 1","Semifurnished","24,000"
"1265 sq.ft","3","Akshaya Nagar","Semifurnished","30,000"
"1285 sq.ft","2","Electronics City Phase 1","Semifurnished","20,000"
"500 sq.ft","1","Marathahalli","Semifurnished","14,500"
"2400 sq.ft","1","Whitefield","Semifurnished","15,500"
"1600 sq.ft","3","Sector 2 HSR Layout","Semifurnished","32,000"
"450 sq.ft","1","BTM 2nd Stage","Semifurnished","10,000"
"800 sq.ft","1","Sector 1 HSR Layout","Furnished","22,000"
"2500 sq.ft","3","Frazer Town","Semifurnished","65,000"
"1420 sq.ft","3","Budigere Cross","Semifurnished","27,000"
"1250 sq.ft","3","Hennur Bande","Semifurnished","19,000"
"650 sq.ft","1","Sector 1 HSR Layout","Semifurnished","20,000"
"1665 sq.ft","3","6th Phase JP Nagar","Semifurnished","27,000"
"1200 sq.ft","2","Cambridge Layout","Semifurnished","26,500"
"1245 sq.ft","2","Yelahanka","Furnished","25,000"
"1215 sq.ft","2","Varthur","Semifurnished","28,000"
"570 sq.ft","1","Brookefield","Semifurnished","17,000"
"1130 sq.ft","2","Kasavanhalli","Furnished","29,000"
"1200 sq.ft","2","Nrupathunga Nagar","Semifurnished","19,000"
"1300 sq.ft","2","AECS Layout","Semifurnished","30,000"
"2400 sq.ft","2","1st Block Koramangala","Semifurnished","39,000"
"1500 sq.ft","3","Singasandra","Semifurnished","27,000"
"2079 sq.ft","4","Ardendale","Semifurnished","27,000"
"1300 sq.ft","2","Nyanappana Halli","Furnished","20,000"
"1000 sq.ft","2","Bommasandra Industrial Area","Furnished","29,000"
"780 sq.ft","1","7th Phase JP Nagar","Semifurnished","11,000"
"780 sq.ft","1","7th Phase JP Nagar","Semifurnished","12,000"
"1128 sq.ft","2","Electronics City Phase 1","Furnished","30,000"
"1500 sq.ft","1","Sector 2 HSR Layout","Semifurnished","19,500"
"2052.69 sq.ft","3","Gopalapura","Semifurnished","65,000"
"1350 sq.ft","3","Yelahanka","Semifurnished","20,000"
"550 sq.ft","1","HSR 6TH SECTOR","Semifurnished","16,000"
"1629 sq.ft","3","Kalena Agrahara","Semifurnished","28,000"
"3606 sq.ft","4","Pattandur Agrahara, Whitefield","Furnished","65,000"
"1200 sq.ft","1","Brookefield","Semifurnished","19,000"
"965 sq.ft","2","Hulimavu","Semifurnished","21,000"
"1279 sq.ft","2","Akshaya Nagar","Semifurnished","20,500"
"1300 sq.ft","2","Attibele","Semifurnished","10,000"
"1500 sq.ft","1","Jakkasandra","Semifurnished","15,000"
"700 sq.ft","1","Cox Town","Semifurnished","20,000"
"1199 sq.ft","2","Kasturi Nagar","Semifurnished","23,000"
"970 sq.ft","2","VGP Layout","Semifurnished","18,000"
"1000 sq.ft","1","BTM 2nd Stage","Semifurnished","13,500"
"1258 sq.ft","2","Hennur Bande","Semifurnished","12.5 Lac"
"1844 sq.ft","3","Seegehalli","Semifurnished","28,500"
"1235 sq.ft","2","Kalena Agrahara","Semifurnished","32,000"
"1575 sq.ft","3","Hennur Road","Semifurnished","35,000"
"1290 sq.ft","2","Garudachar Palya","Semifurnished","35,000"
"2000 sq.ft","3","Electronics City Phase 1","Furnished","40,000"
"1134 sq.ft","2","Abshot Layout","Furnished","60,000"
"2200 sq.ft","3","CMH Road","Furnished","1.15 Lac"
"320 sq.ft","0","Sanjay nagar","Semifurnished","7000"
"320 sq.ft","0","Sanjay nagar","Semifurnished","6500"
"300 sq.ft","0","Sanjay nagar","Semifurnished","6000"
"1450 sq.ft","2","St. Marks Road","Furnished","55,000"
"350 sq.ft","0","Sanjay nagar","Semifurnished","7000"
"1300 sq.ft","3","HMT LAYOUT RT NAGAR","Semifurnished","26,000"
"1300 sq.ft","2","Mango Garden Layout","Semifurnished","22,000"
"1200 sq.ft","2","Kuvempu Nagar","Semifurnished","24,000"
"750 sq.ft","1","Mahadevpura","Semifurnished","16,500"
"2533 sq.ft","3","Rajaji Nagar","Semifurnished","1.17 Lac"
"2415 sq.ft","3","Rajaji Nagar","Semifurnished","1.23 Lac"
"2409 sq.ft","3","Rajaji Nagar","Semifurnished","1.22 Lac"
"2390 sq.ft","3","Rajaji Nagar","Semifurnished","1.18 Lac"
"2388 sq.ft","3","Rajaji Nagar","Semifurnished","1.19 Lac"
"2386 sq.ft","3","Rajaji Nagar","Semifurnished","1.2 Lac"
"1752 sq.ft","2","Rajaji Nagar","Semifurnished","89,000"
"1761 sq.ft","2","Rajaji Nagar","Semifurnished","88,000"
"2384 sq.ft","3","Rajaji Nagar","Semifurnished","1.14 Lac"
"1721 sq.ft","2","Rajaji Nagar","Semifurnished","80,000"
"1718 sq.ft","2","Rajaji Nagar","Semifurnished","80,000"
"650 sq.ft","1","Abbaappa Layout","Semifurnished","14,500"
"953 sq.ft","2","Vinayaka Nagar","Semifurnished","26,000"
"1720 sq.ft","3","Rajaji Nagar","Semifurnished","48,000"
"1640 sq.ft","3","Rajaji Nagar","Semifurnished","49,000"
"1134 sq.ft","2","Hebbal","Semifurnished","34,000"
"2400 sq.ft","1","Vinayaka Nagar","Semifurnished","16,000"
"1750 sq.ft","3","Vasantha Vallabha Nagar","Semifurnished","20,000"
"1197 sq.ft","2","Harlur Road","Semifurnished","35,000"
"1100 sq.ft","2","Sector 6 HSR Layout","Semifurnished","28,000"
"1200 sq.ft","2","Halasur","Semifurnished","24,000"
"1636 sq.ft","3","Budigere","Semifurnished","26,000"
"1278 sq.ft","2","Hennur Road","Semifurnished","27,000"
"1800 sq.ft","3","Jayamahal","","40,000"
"600 sq.ft","1","Shanthala Nagar","Semifurnished","12,000"
"2476 sq.ft","4","Hebbal","Semifurnished","56,000"
"1477 sq.ft","3","Whitefield","Semifurnished","26,000"
"600 sq.ft","1","BTM Layout","Semifurnished","12,500"
"1200 sq.ft","1","BTM 2nd Stage","Semifurnished","15,500"
"550 sq.ft","2","BTM 2nd Stage","Semifurnished","15,600"
"797 sq.ft","2","Kadugodi","Semifurnished","15,000"
"1300 sq.ft","3","5th Phase JP Nagar","Semifurnished","20,000"
"982 sq.ft","1","New Thippasandra","Semifurnished","22,000"
"800 sq.ft","1","Garudachar Palya","Semifurnished","17,000"
"1253 sq.ft","2","Rajaji Nagar","Semifurnished","38,000"
"1450 sq.ft","3","Rest House Road","Furnished","50,000"
"2400 sq.ft","3","CMH Road","Semifurnished","85,000"
"2500 sq.ft","3","Whitefield","Semifurnished","40,000"
"1664 sq.ft","3","Kundalahalli","Semifurnished","30,000"
"750 sq.ft","1","Marathahalli","Furnished","20,000"
"3000 sq.ft","4","Bellandur","Semifurnished","85,000"
"1000 sq.ft","1","Hosapalya","Semifurnished","16,000"
"2350 sq.ft","4","RMV 2nd Stage","Furnished","1.35 Lac"
"956 sq.ft","2","Singasandra","Semifurnished","14,500"
"2600 sq.ft","3","3rd Block Banashankari","Semifurnished","60,000"
"1729 sq.ft","3","Ardendale","Semifurnished","26,000"
"2400 sq.ft","3","Banjara Layout","Furnished","34,000"
"700 sq.ft","1","New Thippasandra","Semifurnished","16,500"
"1260 sq.ft","2","Thubarahalli","Semifurnished","25,000"
"2000 sq.ft","3","Horamavu","","30,000"
"1450 sq.ft","3","Kothanur","Semifurnished","23,000"
"2000 sq.ft","3","Cambridge Layout","Semifurnished","55,000"
"1500 sq.ft","2","Infantry Road","","30,000"
"352 sq.ft","0","BTM Layout","Furnished","13,500"
"1535 sq.ft","3","Sarjapur Road","Furnished","36,000"
"1200 sq.ft","1","Sector 3 HSR Layout","Semifurnished","18,000"
"1790 sq.ft","3","Thanisandra","Semifurnished","30,000"
"1125 sq.ft","2","Kundalahalli","Semifurnished","22,000"
"1350 sq.ft","3","Kodihalli","Semifurnished","31,000"
"1700 sq.ft","3","Malleshpalya","Furnished","35,000"
"565 sq.ft","1","Kundalahalli","Semifurnished","17,000"
"600 sq.ft","1","Brookefield","Semifurnished","17,500"
"750 sq.ft","2","R.T. Nagar","","30,000"
"1680 sq.ft","3","Hulimavu","Semifurnished","28,000"
"1880 sq.ft","3","Harlur Road","Semifurnished","42,000"
"1730 sq.ft","3","Kadugodi","Semifurnished","30,000"
"550 sq.ft","1","CV Raman Nagar","Semifurnished","14,000"
"400 sq.ft","1","1st Stage Domlur","Furnished","21,000"
"1200 sq.ft","1","B Channasandra","Semifurnished","13,500"
"225 sq.ft","0","Kaggadasapura","Semifurnished","8000"
"684 sq.ft","1","Kadugodi","Semifurnished","11,000"
"541 sq.ft","1","Kadugodi","Semifurnished","11,000"
"2500 sq.ft","3","Whitefield","Semifurnished","80,000"
"9000 sq.ft","5","Shanthala Nagar","Semifurnished","Rent on Request"
"2010 sq.ft","4","Kattanallur","Semifurnished","27,000"
"700 sq.ft","1","Sector 1 HSR Layout","Semifurnished","18,000"
"1422 sq.ft","2","Malleshwaram","Semifurnished","40,500"
"1350 sq.ft","1","7th Phase JP Nagar","Semifurnished","12,500"
"1830 sq.ft","3","Craig Park Layout","Semifurnished","65,000"
"1350 sq.ft","3","Subramanyapura","Semifurnished","14,000"
"1400 sq.ft","2","Postal Colony","Semifurnished","25,000"
"1600 sq.ft","3","Sadashiva Nagar","Semifurnished","40,000"
"1800 sq.ft","3","Richmond Town","Semifurnished","60,000"
"2100 sq.ft","3","Laxmi Sagar Layout","Semifurnished","65,000"
"15053.76 sq.ft","3","Electronics City Phase 1","Semifurnished","25,000"
"1300 sq.ft","3","Koramangala","Semifurnished","40,000"
"1434 sq.ft","3","Akshaya Nagar","Semifurnished","22,000"
"450 sq.ft","0","5th Phase JP Nagar","Semifurnished","6500"
"1100 sq.ft","2","Cox Town","Semifurnished","27,000"
"1798 sq.ft","3","Sarjapur Road","Semifurnished","38,000"
"1856 sq.ft","3","Mahadevpura","Semifurnished","34,000"
"791 sq.ft","2","Kadugodi","Semifurnished","18,500"
"2700 sq.ft","3","Malleshpalya","Semifurnished","35,000"
"1200 sq.ft","2","Kaggadasapura","Furnished","24,000"
"6000 sq.ft","3","Rest House Road","Semifurnished","3 Lac"
"1524 sq.ft","3","Sarjapur Road","Semifurnished","30,000"
"1842 sq.ft","3","Konanakunte","Semifurnished","40,000"
"800 sq.ft","1","Koramangala","Semifurnished","18,000"
"1200 sq.ft","1","Sector 1 HSR Layout","Semifurnished","19,500"
"1800 sq.ft","3","Frazer Town","","50,000"
"1917 sq.ft","3","Thanisandra","Semifurnished","30,000"
"1100 sq.ft","3","Abshot Layout","Semifurnished","50,000"
"1801 sq.ft","3","Thanisandra","Semifurnished","30,000"
"950 sq.ft","2","Kaggadasapura","Semifurnished","17,000"
"560 sq.ft","1","Vignana Nagar","Semifurnished","14,500"
"610 sq.ft","1","Kundalahalli","Semifurnished","15,000"
"2100 sq.ft","4","New Thippasandra","Semifurnished","50,000"
"1200 sq.ft","2","Cox Town","Semifurnished","27,000"
"1400 sq.ft","2","Kasturi Nagar","Semifurnished","25,000"
"601 sq.ft","1","Kadugodi","Semifurnished","12,000"
"1800 sq.ft","3","Hebbal Kempapura","Semifurnished","38,000"
"3345 sq.ft","4","Domlur","Semifurnished","2 Lac"
"266 sq.ft","0","Dasarahalli","","6100"
"541 sq.ft","1","Kadugodi","Semifurnished","11,000"
"1100 sq.ft","2","Kaggadasapura","Semifurnished","20,000"
"1240 sq.ft","2","Hosahalli Extension","","12,500"
"702 sq.ft","2","Jaladarsini Layout","","12,000"
"750 sq.ft","2","Jagadish Nagar","","15,000"
"8 sq.ft","2","Nagadevanahalli RR Layout","","15,000"
"1200 sq.ft","3","Doddaballapur","Semifurnished","9000"
"600 sq.ft","1","Kodigehalli","Semifurnished","8500"
"1200 sq.ft","3","Anandapura","Semifurnished","16,000"
"710 sq.ft","2","Near Chandapura","Furnished","10,000"
"1200 sq.ft","2","Bettahalsoor","Furnished","45,000"
"2134 sq.ft","3","Varthur","Semifurnished","40,000"
"600 sq.ft","2","Sector 3 HSR Layout","Semifurnished","20,000"
"1632 sq.ft","4","Bommenahalli","Semifurnished","20,000"
"1500 sq.ft","3","AECS Layout","Semifurnished","28,000"
"1290 sq.ft","2","Garudachar Palya","Furnished","40,000"
"1680 sq.ft","3","7th Phase JP Nagar","Semifurnished","37,000"
"600 sq.ft","1","Kaggadasapura","Semifurnished","11,000"
"700 sq.ft","1","yemalur","Semifurnished","10,000"
"150 sq.ft","1","maragunhalli","Semifurnished","4000"
"1200 sq.ft","3","JHBCS LAYOUT","Semifurnished","27,000"
"1315 sq.ft","3","Mailasandra","Semifurnished","18,000"
"2400 sq.ft","3","2nd Block Hbr Layout","Semifurnished","25,000"
"1210 sq.ft","2","Chikkabettahalli","Semifurnished","13,000"
"1200 sq.ft","2","Bharath Housing Society Layout","Semifurnished","8500"
"1241 sq.ft","2","Hiremath Layout","Semifurnished","21,000"
"800 sq.ft","1","thanisendra","Semifurnished","10,000"
"550 sq.ft","1","Chikkathoguru","Semifurnished","9000"
"1250 sq.ft","2","Electronics City Phase 1","Semifurnished","23,000"
"600 sq.ft","1","HAL Layout","Semifurnished","9500"
"1531 sq.ft","3","Thanisandra","Semifurnished","25,000"
"400 sq.ft","1","BTM 2nd Stage","Semifurnished","12,600"
"400 sq.ft","1","BTM 2nd Stage","Semifurnished","12,000"
"1250 sq.ft","2","Kadugodi","Semifurnished","18,500"
"1704 sq.ft","3","Whitefield","Semifurnished","37,000"
"1744 sq.ft","3","Koramangala","Furnished","65,000"
"600 sq.ft","2","Hongasandra","Semifurnished","9500"
"1100 sq.ft","2","Rustam Bagh Layout","Semifurnished","28,000"
"1200 sq.ft","2","Doddabommasandra","Semifurnished","8000"
"550 sq.ft","1","Neeladri Nagar","Semifurnished","7000"
"1100 sq.ft","2","K Channasandra","Semifurnished","11,500"
"1200 sq.ft","6","1st Block HRBR Layout","Semifurnished","90,000"
"1025 sq.ft","2","Murugeshpalya","Semifurnished","25,000"
"2800 sq.ft","3","Chandapura","Furnished","18,500"
"1200 sq.ft","0","Choodasandra","Semifurnished","8000"
"1200 sq.ft","2","Murugeshpalya","Semifurnished","26,000"
"1950.2 sq.ft","3","Gopalapura","Semifurnished","77,000"
"984 sq.ft","2","GM Palaya","Semifurnished","27,000"
"985 sq.ft","2","GM Palaya","Semifurnished","27,000"
"4400 sq.ft","4","Horamavu","","1.75 Lac"
"1250 sq.ft","3","Jigani","Furnished","17,000"
"2000 sq.ft","3","Richards Park","Furnished","45,000"
"1200 sq.ft","1","Venkatapura","Semifurnished","16,000"
"1435 sq.ft","3","Akshaya Nagar","Semifurnished","24,500"
"1297 sq.ft","2","Akshaya Nagar","Semifurnished","22,500"
"1400 sq.ft","2","Akshaya Nagar","Semifurnished","21,000"
"1410 sq.ft","3","Akshaya Nagar","Semifurnished","21,000"
"1420 sq.ft","3","Akshaya Nagar","Semifurnished","25,000"
"1959 sq.ft","3","Thanisandra","Semifurnished","32,000"
"1200 sq.ft","1","Lakshminarayana Pura","Semifurnished","15,000"
"950 sq.ft","2","AECS Layout","Semifurnished","19,000"
"1588 sq.ft","3","Konanakunte","Semifurnished","35,000"
"1140 sq.ft","2","Upkar Layout","Semifurnished","24,000"
"1800 sq.ft","3","Sarjapur Road","Semifurnished","37,000"
"1333 sq.ft","2","Harlur Road","Semifurnished","35,000"
"2000 sq.ft","4","Whitefield","Semifurnished","44,000"
"432 sq.ft","0","Anjappa Layout","Furnished","18,000"
"649 sq.ft","1","Whitefield","Semifurnished","16,000"
"644 sq.ft","1","Whitefield","Semifurnished","16,000"
"650 sq.ft","1","Whitefield","Semifurnished","16,000"
"3900 sq.ft","4","Hebbal","Semifurnished","1.5 Lac"
"1150 sq.ft","2","New Gurappana Palya","Semifurnished","15,000"
"1100 sq.ft","3","Kereguddadahalli","Semifurnished","12,000"
"700 sq.ft","1","Doddanekundi","Semifurnished","16,980"
"671 sq.ft","1","BTM 2nd Stage","Semifurnished","13,500"
"1800 sq.ft","3","Malleshwaram","Semifurnished","45,000"
"1745 sq.ft","3","Gubbalala","Furnished","20,000"
"3462 sq.ft","4","Whitefield","Semifurnished","85,000"
"1556 sq.ft","3","Kundalahalli","Semifurnished","32,000"
"550 sq.ft","1","Koramangala","Semifurnished","17,100"
"1650 sq.ft","3","Somasundara Palya","Semifurnished","40,000"
"522 sq.ft","1","BTM 1st Stage","Semifurnished","13,500"
"1550 sq.ft","3","Whitefield","Semifurnished","27,000"
"6786 sq.ft","2","Kundalahalli Colony","Semifurnished","22,000"
"1290 sq.ft","2","Konanakunte Cross","Semifurnished","28,000"
"1200 sq.ft","2","2nd Phase JP Nagar","Semifurnished","23,000"
"1850 sq.ft","3","Koramangala","Semifurnished","60,000"
"550 sq.ft","1","KAS Officers Colony","Semifurnished","11,000"
"1185 sq.ft","2","Whitefield","Semifurnished","22,000"
"950 sq.ft","2","JP Nagar","Semifurnished","16,000"
"1600 sq.ft","3","Horamavu","Semifurnished","24,000"
"1790 sq.ft","3","Thanisandra","Semifurnished","24,000"
"1755 sq.ft","3","Bannerghatta Road","Semifurnished","30,000"
"687 sq.ft","1","AECS Layout","Semifurnished","19,000"
"700 sq.ft","2","Immadihalli","Semifurnished","14,500"
"800 sq.ft","2","Immadihalli","Semifurnished","14,000"
"1450 sq.ft","2","Nobo Nagar","Semifurnished","21,000"
"600 sq.ft","1","Sector 1 HSR Layout","Furnished","25,000"
"1090 sq.ft","2","Kadugodi","Semifurnished","14,500"
"2400 sq.ft","3","Rajaji Nagar","Furnished","1.45 Lac"
"1353 sq.ft","3","Celebrity Paradise Layout","Semifurnished","20,000"
"2700 sq.ft","3","Defence Colony","Semifurnished","1.8 Lac"
"542 sq.ft","1","Kadugodi","Semifurnished","11,500"
"575 sq.ft","1","BTM 2nd Stage","Semifurnished","14,000"
"550 sq.ft","1","BTM 2nd Stage","Semifurnished","14,000"
"1200 sq.ft","2","2nd Block Hrbr Layout","","20,000"
"1354 sq.ft","2","Kalena Agrahara","Semifurnished","25,000"
"1200 sq.ft","3","Suraksha Nagar","Semifurnished","21,000"
"2321 sq.ft","3","Whitefield","Semifurnished","40,000"
"4000 sq.ft","4","Whitefield","Furnished","75,000"
"2400 sq.ft","2","6th block Koramangala","Semifurnished","28,000"
"750 sq.ft","1","Anugrah Layout","Semifurnished","14,000"
"2501 sq.ft","4","RMV Extension","Semifurnished","45,000"
"1350 sq.ft","2","Byadarahalli","Semifurnished","31,000"
"1575 sq.ft","3","7th Phase JP Nagar","","35,000"
"983 sq.ft","1","New Thippasandra","Semifurnished","21,000"
"851 sq.ft","1","New Thippasandra","Semifurnished","20,000"
"1569 sq.ft","3","Thanisandra","Semifurnished","30,000"
"1150 sq.ft","2","Lavelle Road","Furnished","45,000"
"1625 sq.ft","3","Rajaji Nagar","Semifurnished","55,000"
"1500 sq.ft","2","Malleshwaram","Semifurnished","23,000"
"1805 sq.ft","3","Sarjapur Road","Furnished","50,000"
"700 sq.ft","1","Bellandur","Semifurnished","20,000"
"686 sq.ft","1","Bellandur","Semifurnished","19,500"
"250 sq.ft","0","Malleshpalya","Semifurnished","8000"
"1800 sq.ft","3","Benson Town","","45,000"
"1745 sq.ft","3","Gubbalala","Semifurnished","20,000"
"1680 sq.ft","3","Gubbalala","Furnished","26,000"
"3500 sq.ft","4","Thanisandra","Semifurnished","60,000"
"1150 sq.ft","2","Kaggadasapura","Furnished","18,900"
"605 sq.ft","1","Thubarahalli","Semifurnished","15,500"
"1734 sq.ft","3","Kundalahalli","Semifurnished","41,000"
"991 sq.ft","2","Kadugodi","Semifurnished","1 Lac"
"1263 sq.ft","2","Rajaji Nagar","Furnished","60,000"
"1263 sq.ft","2","Rajaji Nagar","Furnished","43,000"
"1000 sq.ft","2","Whitefield","Semifurnished","25,000"
"1200 sq.ft","2","Dollars Colony","Semifurnished","30,000"
"650 sq.ft","1","Kundalahalli","Furnished","18,000"
"1480 sq.ft","2","Gubbalala","Semifurnished","21,500"
"500 sq.ft","1","Sector 2 HSR Layout","Semifurnished","19,000"
"1950 sq.ft","3","St. John's Road","Semifurnished","85,000"
"2100 sq.ft","3","CMH Road","Semifurnished","65,000"
"1235 sq.ft","2","Kalena Agrahara","Semifurnished","24,000"
"1200 sq.ft","2","Kumara Park","","25,000"
"1250 sq.ft","2","Sector 7 HSR Layout","Semifurnished","36,500"
"1250 sq.ft","2","Sector 7 HSR Layout","Semifurnished","35,000"
"1300 sq.ft","2","Sector 7 HSR Layout","Semifurnished","36,500"
"1300 sq.ft","2","Sector 7 HSR Layout","Semifurnished","36,600"
"1200 sq.ft","3","Mla Layout Hebbal","Semifurnished","32,000"
"1200 sq.ft","3","Mla Layout Hebbal","Semifurnished","35,000"
"2400 sq.ft","2","EPIP Zone","Semifurnished","23,000"
"1202.64 sq.ft","2","6th Phase JP Nagar","Semifurnished","33,000"
"1500 sq.ft","3","Mahadeshwara Nagar","Semifurnished","28,000"
"285 sq.ft","0","Domlur","Furnished","25,000"
"300 sq.ft","0","HAL 2nd Stage","Furnished","25,000"
"1919 sq.ft","3","Hosur Road","Semifurnished","40,000"
"950 sq.ft","2","Hebbal Kempapura","Semifurnished","12,000"
"1569 sq.ft","3","Thanisandra","Semifurnished","28,000"
"581 sq.ft","1","B Narayanapura","Semifurnished","16,000"
"700 sq.ft","1","Bellandur","Semifurnished","19,800"
"1500 sq.ft","2","Rajaji Nagar","Semifurnished","25,000"
"2028 sq.ft","3","Rajaji Nagar","Semifurnished","71,000"
"2023 sq.ft","3","Rajaji Nagar","Semifurnished","69,000"
"2025 sq.ft","3","Rajaji Nagar","Semifurnished","68,000"
"1700 sq.ft","3","Thanisandra At Hegde Nagar","Semifurnished","34,001"
"1897 sq.ft","3","Whitefield","Semifurnished","30,000"
"1650 sq.ft","2","Richmond Town","Furnished","55,000"
"1134 sq.ft","2","Abshot Layout","Furnished","55,000"
"400 sq.ft","1","Bellandur","Semifurnished","12,000"
"300 sq.ft","1","CMH Road","Furnished","16,000"
"1200 sq.ft","2","Sindhi Colony","","75,000"
"650 sq.ft","1","Someshwara Colony","Semifurnished","16,300"
"1700 sq.ft","3","Domlur","Semifurnished","50,000"
"300 sq.ft","0","4th Block Koramangala","Furnished","15,000"
"2363 sq.ft","4","Rajaji Nagar","Furnished","1.38 Lac"
"2360 sq.ft","4","Rajaji Nagar","Furnished","1.35 Lac"
"696 sq.ft","1","Bellandur","Semifurnished","18,000"
"1613 sq.ft","3","Rajaji Nagar","Semifurnished","44,000"
"894 sq.ft","2","Whitefield","Semifurnished","22,000"
"2500 sq.ft","3","Whitefield","Semifurnished","40,000"
"1216 sq.ft","2","Whitefield","Semifurnished","28,000"
"1948 sq.ft","3","Thanisandra","Semifurnished","29,000"
"2502 sq.ft","4","Rachenahalli","Semifurnished","60,000"
